latitude,longitude,movement_flag,accuracy_m,timestamp,ID
47.5451654878492,7.5987739830371375,0,16.523298281813954,2025-03-01 06:00:30 UTC,P001
47.545211703152724,7.5987052898433864,0,12.858311778944271,2025-03-01 06:04:21 UTC,P001
47.54509797496878,7.5987141790564126,0,10.39870321197718,2025-03-01 06:06:16 UTC,P001
47.54514025379228,7.598738077257841,0,8.484007724302538,2025-03-01 06:07:17 UTC,P001
47.54515916353292,7.59869490012614,0,5.015435702649289,2025-03-01 06:09:26 UTC,P001
47.54515901885856,7.598679656656168,0,5.273729944256089,2025-03-01 06:09:42 UTC,P001
47.54509422143234,7.598664196042363,0,10.256886654403246,2025-03-01 06:11:11 UTC,P001
47.545082186870836,7.598676639247017,0,7.44574937786141,2025-03-01 06:12:26 UTC,P001
47.54514662475012,7.598648682466807,0,3.1417678167830974,2025-03-01 06:14:03 UTC,P001
47.54514068842675,7.5986636457085455,0,3.4230143403932214,2025-03-01 06:14:11 UTC,P001
47.545144757618445,7.598678672534503,0,3.060000253201588,2025-03-01 06:14:37 UTC,P001
47.545153954521794,7.598621051833427,0,12.77385185216106,2025-03-01 06:15:11 UTC,P001
47.545179083039294,7.598618640856618,0,9.91624352573748,2025-03-01 06:16:19 UTC,P001
47.54516567684569,7.598760079398834,0,4.42227074944086,2025-03-01 06:21:31 UTC,P001
47.545172069817106,7.598700882492831,0,9.776379695655423,2025-03-01 06:22:10 UTC,P001
47.545196425592806,7.598721511762254,0,3.339166352763339,2025-03-01 06:23:15 UTC,P001
47.545189711872695,7.598723547464556,0,3.7250594067904848,2025-03-01 06:23:39 UTC,P001
47.54518998289442,7.598721132477438,0,3.646275986915721,2025-03-01 06:23:50 UTC,P001
47.54520698132449,7.598717934056582,0,3.037856229691275,2025-03-01 06:23:54 UTC,P001
47.545239434007186,7.598725694089218,0,7.103186806093185,2025-03-01 06:24:22 UTC,P001
47.54518838256452,7.598615945476916,0,11.050185955280268,2025-03-01 06:27:10 UTC,P001
47.54522063654442,7.598656363969002,0,9.922419524323724,2025-03-01 06:27:58 UTC,P001
47.54519002247458,7.598669053598584,0,8.818680670135189,2025-03-01 06:28:19 UTC,P001
47.54508969218977,7.598672801565732,0,5.644645856457064,2025-03-01 06:31:27 UTC,P001
47.54513449474833,7.598780628698893,0,14.105707041945132,2025-03-01 06:34:07 UTC,P001
47.5452097524773,7.598665600594637,0,7.025842675398198,2025-03-01 06:38:26 UTC,P001
47.54520220300011,7.598739133945944,0,7.190001786727398,2025-03-01 06:40:24 UTC,P001
47.54520045922514,7.598667344108903,0,11.54023530518154,2025-03-01 06:41:26 UTC,P001
47.54517724420881,7.598770054254491,0,7.011008281951867,2025-03-01 06:42:25 UTC,P001
47.545208608886355,7.59867768531682,0,6.801405484266493,2025-03-01 06:43:29 UTC,P001
47.54515179060592,7.598652840518356,0,9.576786657067968,2025-03-01 06:49:19 UTC,P001
47.545149272199126,7.598665549224298,0,8.36457021662912,2025-03-01 06:50:14 UTC,P001
47.545209857068805,7.598636017413277,0,8.578587532265082,2025-03-01 06:51:30 UTC,P001
47.54520159006348,7.598638747818628,0,8.257086369524565,2025-03-01 06:51:37 UTC,P001
47.54519953831875,7.59864745002839,0,5.28350972583907,2025-03-01 06:55:14 UTC,P001
47.54519540098622,7.598680578769112,0,4.799633918026015,2025-03-01 06:55:20 UTC,P001
47.54521201726506,7.598716272150087,0,3.8783736578479227,2025-03-01 06:55:37 UTC,P001
47.54517960530194,7.598665112014167,0,5.375519859673163,2025-03-01 06:55:53 UTC,P001
47.545258263510405,7.598730850657651,0,3.511893320950853,2025-03-01 06:58:12 UTC,P001
47.54530432056279,7.598742219565499,0,11.185299243305629,2025-03-01 06:59:29 UTC,P001
47.54525535591772,7.598771313905504,0,12.883046501638345,2025-03-01 07:00:16 UTC,P001
47.5451905420745,7.598762025130912,0,10.520453049830573,2025-03-01 07:01:06 UTC,P001
47.54521674999695,7.598738179445484,0,10.547929001574284,2025-03-01 07:01:28 UTC,P001
47.54528152946878,7.598820673093424,0,10.259129928171475,2025-03-01 07:06:06 UTC,P001
47.54523176429235,7.598801565411674,0,11.30169456225616,2025-03-01 07:06:11 UTC,P001
47.54524669023793,7.59887527665673,0,11.61069707156945,2025-03-01 07:06:14 UTC,P001
47.54525319513726,7.598840088993081,0,11.166021493977643,2025-03-01 07:06:31 UTC,P001
47.54522055186991,7.5987459836541715,0,6.782443600823897,2025-03-01 07:10:21 UTC,P001
47.545210935247354,7.598817857807243,0,7.899429699142263,2025-03-01 07:12:34 UTC,P001
47.5452018022426,7.598785639391448,0,12.806027662552555,2025-03-01 07:15:24 UTC,P001
47.54512189915026,7.598725530292977,0,9.176475145370736,2025-03-01 07:17:15 UTC,P001
47.54514214879676,7.598740884698116,0,8.452444432329836,2025-03-01 07:17:15 UTC,P001
47.54511633890545,7.59873705323846,0,9.338272875463264,2025-03-01 07:17:24 UTC,P001
47.54511461883273,7.598694262374109,0,9.215089105015446,2025-03-01 07:17:51 UTC,P001
47.545179519461044,7.598855786328958,0,7.520423894507803,2025-03-01 07:19:35 UTC,P001
47.545244452752094,7.598727774073999,0,8.239667567225917,2025-03-01 07:20:26 UTC,P001
47.54519373152685,7.598810760569338,0,5.672613447336366,2025-03-01 07:21:15 UTC,P001
47.54523879124527,7.598747050576624,0,22.885400027484675,2025-03-01 07:22:12 UTC,P001
47.545192820544415,7.598747957000623,0,7.959052854047068,2025-03-01 07:27:14 UTC,P001
47.54519540831179,7.5987280536634145,0,8.359460625755986,2025-03-01 07:30:15 UTC,P001
47.54521012496036,7.598744981751942,0,7.357115172439439,2025-03-01 07:31:23 UTC,P001
47.545092792283334,7.598657389128267,0,18.375431844564655,2025-03-01 07:35:16 UTC,P001
47.54499269205146,7.598514181216524,0,20.338916346228384,2025-03-01 07:35:28 UTC,P001
47.545003788555555,7.598661764114951,0,19.85808473048967,2025-03-01 07:35:43 UTC,P001
47.54508540871541,7.5986369959346325,0,15.95555543612463,2025-03-01 07:35:49 UTC,P001
47.54513772936974,7.598667252574401,0,9.900992110624951,2025-03-01 07:40:09 UTC,P001
47.545125419920176,7.598668131497226,0,9.943615358325212,2025-03-01 07:40:16 UTC,P001
47.54515988390225,7.5986517554361015,0,11.755207069923262,2025-03-01 07:40:34 UTC,P001
47.54512211194787,7.598770545475287,0,9.88077231231567,2025-03-01 07:46:17 UTC,P001
47.545129010434145,7.598803716656791,0,11.900340367548937,2025-03-01 07:47:18 UTC,P001
47.545221586767624,7.598742787550804,0,7.148002508280824,2025-03-01 07:49:12 UTC,P001
47.54519928769823,7.598733080141773,0,6.549409171221189,2025-03-01 07:51:07 UTC,P001
47.545131487974515,7.598685325366562,0,11.818705246331836,2025-03-01 07:55:28 UTC,P001
47.54511587240476,7.5988511089565005,0,9.574755687868807,2025-03-01 07:57:13 UTC,P001
47.545128000687534,7.59870896770653,0,6.887725403531336,2025-03-01 07:59:34 UTC,P001
47.54518682601851,7.598678199107291,0,8.4612147151323,2025-03-01 08:00:10 UTC,P001
47.545162794249784,7.5986512823014465,0,9.602727958764945,2025-03-01 08:00:25 UTC,P001
47.54514981164022,7.598712980267291,0,8.967129988176428,2025-03-01 08:03:32 UTC,P001
47.54515059086137,7.598718392100585,0,8.471389556461492,2025-03-01 08:04:12 UTC,P001
47.54513640624661,7.598742331605725,0,7.7835373969421555,2025-03-01 08:05:32 UTC,P001
47.54515452187589,7.5986755879942445,0,8.315721393833593,2025-03-01 08:08:17 UTC,P001
47.54517119099256,7.5986982936546035,0,9.049842941679618,2025-03-01 08:12:22 UTC,P001
47.54510356948611,7.598725942592747,0,8.063505863044266,2025-03-01 08:13:07 UTC,P001
47.545101617421,7.59867440904174,0,9.998031781009328,2025-03-01 08:13:29 UTC,P001
47.54514749250666,7.598634608989109,0,9.030909911620617,2025-03-01 08:14:35 UTC,P001
47.54540436000561,7.599472922311087,1,11.638432606749813,2025-03-01 08:15:20 UTC,P001
47.54591034526379,7.600009879683813,1,5.529849531000293,2025-03-01 08:16:08 UTC,P001
47.545922923032734,7.600016188736465,1,4.915175179176361,2025-03-01 08:16:29 UTC,P001
47.545904297552255,7.599990427413127,1,4.829378419868227,2025-03-01 08:16:48 UTC,P001
47.54644489537863,7.600591618906932,1,5.671104066451057,2025-03-01 08:17:17 UTC,P001
47.54650998233581,7.601175171277638,1,3,2025-03-01 08:18:09 UTC,P001
47.54638038429313,7.601943400713238,1,10.681644935688167,2025-03-01 08:19:33 UTC,P001
47.546801788576296,7.602540927644953,1,3.83282867802657,2025-03-01 08:20:28 UTC,P001
47.5469763073544,7.603161560983093,1,5.762370012266177,2025-03-01 08:21:15 UTC,P001
47.54697433386927,7.603194172169381,1,6.344875136288895,2025-03-01 08:21:27 UTC,P001
47.54749394101083,7.603737565137325,1,6.091652758826537,2025-03-01 08:22:15 UTC,P001
47.54750763850573,7.603728910947906,1,8.165056318067068,2025-03-01 08:22:21 UTC,P001
47.54750315258894,7.603765890203293,1,7.065237562972094,2025-03-01 08:22:27 UTC,P001
47.547507011000185,7.6037880625176015,1,8.166776738063064,2025-03-01 08:22:36 UTC,P001
47.54801019211048,7.604331370302028,1,6.065830085189613,2025-03-01 08:23:10 UTC,P001
47.54852598042618,7.604975105312934,1,7.577593440736352,2025-03-01 08:24:26 UTC,P001
47.54898641779536,7.605659334832799,1,10.019524612980783,2025-03-01 08:25:15 UTC,P001
47.549441663085425,7.606238735385982,1,6.127734776932268,2025-03-01 08:26:13 UTC,P001
47.54945179760425,7.606252871030955,1,6.13581026948956,2025-03-01 08:26:18 UTC,P001
47.54944332411556,7.6062355570395574,1,5.089102125961698,2025-03-01 08:26:19 UTC,P001
47.549426842609165,7.60622908836747,1,6.8320046894074045,2025-03-01 08:26:52 UTC,P001
47.55000291705513,7.6065907498584915,1,8.91924736792375,2025-03-01 08:27:17 UTC,P001
47.55064360740642,7.607009184940484,1,6.807327057865285,2025-03-01 08:28:33 UTC,P001
